codigo_contrato,data_venda,codigo_produto,valor_monetario,quantidade,codigo_vendedor,codigo_cliente
2697085,2022-06-07,1032300,131,4,537,48979
2697087,2022-06-07,2226900,209.4,2,607,788234
2697092,2022-06-07,810100,194.67,1,564,651971
2697092,2022-06-07,1378200,239.31,2,564,651971
2697099,2022-06-07,400,3.6,2,498,777669
2697099,2022-06-07,965900,3.45,1,498,777669
2697109,2022-06-07,643200,126,6,640,763053
2697114,2022-06-07,2317800,140.7,3,529,654163
2697118,2022-06-07,2280900,298.5,2,473,13149
2697120,2022-06-07,375700,72.4,6,631,276637
2697124,2022-06-07,2821200,107.9,1,643,136416
2697137,2022-06-07,2566000,288,2,473,105756
2697145,2022-06-07,232600,23.55,3,624,81204
2697145,2022-06-07,645400,45,3,624,81204
2697145,2022-06-07,1750600,89.6,2,624,81204
2697145,2022-06-07,2383100,62.4,4,624,81204
2697150,2022-06-07,589800,19.2,1,643,637130
2697156,2022-06-07,828500,38.25,3,521,165635
2697160,2022-06-07,511100,41.9,1,631,674114
2697160,2022-06-07,1127900,50,10,631,674114
2697162,2022-06-07,1502400,20.56,1,632,644838
2697168,2022-06-07,608200,240,1200,458,573608
2697168,2022-06-07,1918400,30.5,3,458,573608
2697191,2022-06-07,386800,83.1,3,644,163862
2697191,2022-06-07,2566000,48,2,644,163862
2697192,2022-06-07,1032300,65.5,3,640,6165
2697192,2022-06-07,1127900,27,4,640,6165
2697192,2022-06-07,2911200,80.4,6,640,6165
2697214,2022-06-07,643200,1260,20,624,167700
2697214,2022-06-07,2367100,187.2,6,624,167700
2697219,2022-06-07,1930000,22.7,4,458,750277
2697220,2022-06-07,2911200,15.9,2,590,692283
2697221,2022-06-07,232600,36.8,2,458,639194
2697221,2022-06-07,1412700,10,2,458,639194
2697225,2022-06-07,1750600,134.4,1,624,186274
2697235,2022-06-07,745500,14.4,8,521,788261
2697241,2022-06-07,447400,9,20,521,126778
2697241,2022-06-07,464100,5,20,521,126778
2697250,2022-06-07,511100,75.6,2,390,576696
2697250,2022-06-07,723000,25.5,3,390,576696
2697250,2022-06-07,2740000,100.6,2,390,576696
2697269,2022-06-07,146600,5.5,1,474,97093
2697273,2022-06-07,52100,174.4,3,473,787639
2697278,2022-06-07,560200,2.1,6,549,28052
2697281,2022-06-07,267500,137.4,3,473,202110
2697288,2022-06-07,1053800,142,2,584,822381
2697296,2022-06-07,560200,13.8,6,511,770448
2697305,2022-06-07,2740000,100.6,3,537,182383
2697306,2022-06-07,569100,39.6,2,529,24467
2697306,2022-06-07,1176400,197.4,3,529,24467
2697306,2022-06-07,1366600,29.3,3,529,24467
2697306,2022-06-07,1669700,144.4,3,529,24467
2697312,2022-06-07,2475600,70,2,564,341769
2697319,2022-06-07,2367100,34.6,2,631,173208
2697325,2022-06-07,965900,504,120,638,6466
2697325,2022-06-07,1032300,64.7,2,638,6466
2697326,2022-06-07,461500,140.25,15,511,788274
2697334,2022-06-07,2226700,45.9,1,378,238134
2697338,2022-06-07,1357500,216.6,3,473,754888
2697349,2022-06-07,2719000,594,1,584,242066
2697358,2022-06-07,464100,180,200,511,773275
2697374,2022-06-07,817500,46.6,4,521,6248
2697375,2022-06-07,492300,42.8,4,563,178856
2697376,2022-06-07,2317700,281.4,6,640,411703
2697376,2022-06-07,2317800,84.6,2,640,411703
2697378,2022-06-07,2317800,140.7,2,632,229764
2697410,2022-06-07,1894400,138,2,528,788291
2697418,2022-06-07,2740000,429.15,6,589,664258
2697426,2022-06-07,802500,36.75,1,392,219804
2697431,2022-06-07,143902,255,150,624,783194
2697431,2022-06-07,2317700,46.9,1,624,783194
2697431,2022-06-07,2317800,126.9,2,624,783194
2697431,2022-06-07,2317900,93.8,2,624,783194
2697431,2022-06-07,2681800,90,10,624,783194
2697449,2022-06-07,2740000,50.3,2,590,251145
2690960,2022-06-07,772400,-231.8,-3,511,697509
2697585,2022-06-07,539700,21.9,1,390,614814
2697584,2022-06-07,2566000,284.46,4,473,54999
2697573,2022-06-07,1020800,10,6,390,323835
2697570,2022-06-07,560200,6.3,6,632,114917
2697544,2022-06-07,748500,6.98,15,390,656569
2697544,2022-06-07,447400,3.28,9,390,656569
2697544,2022-06-07,420900,8.22,5,390,656569
2697542,2022-06-07,396400,0.4,3,474,735455
2697536,2022-06-07,386800,92.3,2,644,680057
2697536,2022-06-07,313100,129.2,6,644,680057
2697534,2022-06-07,2849700,28.5,2,473,788320
2697529,2022-06-07,464100,0.3,3,607,738989
2697529,2022-06-07,396400,0.4,2,607,738989
2697512,2022-06-07,2902500,80,2,521,120172
2697509,2022-06-07,745300,21.6,12,563,253879
2697501,2022-06-07,1176400,197.4,2,529,760394
2697501,2022-06-07,1126800,160.5,1,529,760394
2697500,2022-06-07,447400,12,10,528,761095
2696260,2022-06-07,802500,330.75,6,474,169765
2697500,2022-06-07,293000,7.5,20,528,761095
2697488,2022-06-07,2850200,109,3,511,788304
2697479,2022-06-07,560200,13.8,18,529,550603
2697476,2022-06-07,2306100,68.4,20,458,424658
2697470,2022-06-07,267500,91.6,6,545,695960
2697465,2022-06-07,2388200,244.15,3,607,788298
2697464,2022-06-07,1334800,591,3,458,760498
2697457,2022-06-07,569100,167.7,5,643,556808
2697453,2022-06-07,2740000,150.9,3,524,746053
2697453,2022-06-07,2070000,726,1,524,746053
2697450,2022-06-07,1197300,60.8,3,638,11842
2694850,2022-06-07,2227100,-66.3,-3,644,24936
2695918,2022-06-07,447400,120,200,378,35550
2695918,2022-06-07,589800,30.9,9,378,35550
2695918,2022-06-07,965900,49.8,20,378,35550
2695918,2022-06-07,2681800,201.6,24,378,35550
2696260,2022-06-07,396200,6,20,474,169765
2696260,2022-06-07,396400,10.5,15,474,169765
2696260,2022-06-07,745300,81,30,474,169765
2696517,2022-06-06,757500,148.8,6,524,48970
2696510,2022-06-06,1360900,28.1,2,546,676161
2696499,2022-06-06,2383100,311.4,6,521,239804
2696499,2022-06-06,1125900,585,3,521,239804
2696497,2022-06-06,608200,12,60,392,401957
2696497,2022-06-06,293000,7.5,90,392,401957
2696491,2022-06-06,1502400,21.65,3,511,248521
2696475,2022-06-06,1212900,116.82,1,563,759591
2696469,2022-06-06,2313300,860,6,584,4254
2696463,2022-06-06,1212900,39,2,608,27394
2696460,2022-06-06,2902500,40,2,563,341769
2696459,2022-06-06,2226700,137.7,3,521,193011
2696458,2022-06-06,1067000,72.7,3,537,34031
2696457,2022-06-06,395600,924,3,590,24782
2696443,2022-06-06,817500,34.95,3,503,44689
2696440,2022-06-06,748500,7,30,524,153052
2696440,2022-06-06,745500,6.3,12,524,153052
2696440,2022-06-06,447400,5.5,20,524,153052
2696430,2022-06-06,1560200,29.8,6,607,664686
2696427,2022-06-06,424300,175,20,474,746000
2696425,2022-06-06,2961200,80.1,2,524,686566
2696413,2022-06-06,2200500,40.2,1,511,97762
2696410,2022-06-06,1930000,20.5,1,631,637839
2696410,2022-06-06,420900,55,100,631,637839
2696410,2022-06-06,396400,80,200,631,637839
2696408,2022-06-06,1291700,182,1,528,222261
2696402,2022-06-06,2306100,2.28,4,528,166258
2696402,2022-06-06,420900,12,20,528,166258
2696388,2022-06-06,2313300,408.5,1,563,767590
2696383,2022-06-06,2306100,12.6,10,524,312081
2696375,2022-06-06,2849700,28.5,3,420,33631
2696370,2022-06-06,146600,5.5,1,511,287290
2696369,2022-06-06,2226500,496.8,4,608,26197
2696357,2022-06-06,2681800,90,15,624,617474
2696357,2022-06-06,2226900,349,10,624,617474
2696357,2022-06-06,648800,171.9,3,624,617474
2696351,2022-06-06,1399500,79.9,3,584,54001
2696346,2022-06-06,1750600,134.4,2,563,37218
2696341,2022-06-06,589800,76.8,12,511,12343
2696341,2022-06-06,375700,72.4,4,511,12343
2696340,2022-06-06,645400,900,60,589,93742
2696315,2022-06-06,401800,85.8,1,537,788073
2696306,2022-06-06,2963100,10,1,585,129442
2696305,2022-06-06,643200,42,3,643,744842
2696305,2022-06-06,400,9.9,9,643,744842
2696304,2022-06-06,2478102,86.8,3,473,758712
2696296,2022-06-06,2070000,687,1,624,788038
2696294,2022-06-06,2374500,228,1,524,788067
2696293,2022-06-06,2963000,7.45,1,511,749762
2696277,2022-06-06,643200,63,1,503,126423
2696275,2022-06-06,1032300,65.5,2,608,445
2696275,2022-06-06,745500,81,30,608,445
2696273,2022-06-06,2858600,252,2,644,741013
2696271,2022-06-06,2226300,114.3,2,473,65222
2696144,2022-06-06,569100,237.6,3,474,112892
2696147,2022-06-06,420900,220,600,528,185904
2696147,2022-06-06,447400,110,200,528,185904
2696147,2022-06-06,464100,60,100,528,185904
2696149,2022-06-06,2681800,18,6,644,192752
2696163,2022-06-06,396400,0.4,1,607,782274
2696163,2022-06-06,464100,0.9,2,607,782274
2696164,2022-06-06,1926200,686.1,1,392,230430
2696164,2022-06-06,2828000,56.7,2,392,230430
2696174,2022-06-06,400,5.4,9,643,207447
2696174,2022-06-06,569100,39.6,2,643,207447
2696175,2022-06-06,267500,68.7,2,631,705949
2696175,2022-06-06,293000,20,200,631,705949
2696175,2022-06-06,420900,135,100,631,705949
2696175,2022-06-06,802500,110.25,3,631,705949
2696176,2022-06-06,1502400,21.65,3,590,762487
2696188,2022-06-06,293000,10,40,644,788047
2696211,2022-06-06,1067600,42,1,474,787124
2696211,2022-06-06,2897100,189,15,474,787124
2696212,2022-06-06,2200600,74.4,4,590,391807
2696218,2022-06-06,143902,5.4,9,521,12900
2696218,2022-06-06,396200,20,300,521,12900
2696218,2022-06-06,396400,70,200,521,12900
2696218,2022-06-06,464100,75,300,521,12900
2696218,2022-06-06,503900,71.55,9,521,12900
2696218,2022-06-06,723000,20.6,1,521,12900
2696218,2022-06-06,2915500,94.5,3,521,12900
2696227,2022-06-06,1176400,394.8,4,528,659945
2696227,2022-06-06,2226700,130.8,1,528,659945
2696246,2022-06-06,743700,10.2,6,632,671922
2696511,2022-06-06,2306100,3.42,2,644,788110
2696515,2022-06-06,2313300,645,1,521,87366
2659830,2022-06-06,569100,-147.94,-2,390,17253
2696516,2022-06-06,648800,57.3,2,529,274389
2696516,2022-06-06,817500,41.55,2,529,274389
2696516,2022-06-06,1918400,36.3,1,529,274389
2696137,2022-06-06,255400,63.9,3,643,788044
2696539,2022-06-06,608200,4,15,392,676161
2696550,2022-06-06,2681800,21,6,286,314860
2696558,2022-06-06,2971600,42,1,378,258261
2696571,2022-06-06,2013700,167.32,2,589,389485
2696572,2022-06-06,2963000,189,10,564,12749
2696588,2022-06-06,275800,12,5,528,664756
2696588,2022-06-06,396400,4.5,10,528,664756
2696588,2022-06-06,608200,2,10,528,664756
2696595,2022-06-06,2821200,15.44,1,140,780910
2696596,2022-06-06,143902,11.4,6,608,788149
2696600,2022-06-06,2963100,26.6,3,473,174435
2692681,2022-06-06,2200600,22.84,4,321,277870
2692681,2022-06-06,2681800,10.5,1,321,277870
2692681,2022-06-06,2963000,9.06,2,321,277870
2678999,2022-06-06,699700,-8.7,-3,564,727302
2693525,2022-06-06,492300,-29.55,-3,378,578899
2696511,2022-06-06,589800,19.2,3,644,788110
2695684,2022-06-06,511100,134.4,24,524,373689
2695692,2022-06-06,2719300,280,1,474,424796
2695694,2022-06-06,648800,85.95,1,521,588444
2695694,2022-06-06,2963000,13.3,2,521,588444
2695697,2022-06-06,492300,59.1,6,378,149458
2695699,2022-06-06,396400,48,80,546,287572
2695699,2022-06-06,464100,24,120,546,287572
2695699,2022-06-06,748500,56,40,546,287572
2695701,2022-06-06,146600,10,1,498,28282
2695709,2022-06-06,2897100,17.95,1,529,312734
2695710,2022-06-06,2902500,20,1,511,727527
2695716,2022-06-06,2367100,103.8,3,529,399236
2695716,2022-06-06,2367200,34.6,3,529,399236
2695722,2022-06-06,2358600,143.7,1,528,420938
2695722,2022-06-06,2488500,726.1,3,528,420938
2695740,2022-06-06,464100,50,200,528,415744
2695741,2022-06-06,536000,1550.4,3,638,785542
2695753,2022-06-06,2226400,91.8,1,584,25663
2695759,2022-06-06,375700,54.3,1,420,659928
2695762,2022-06-06,560800,1404,1,549,782183
2695769,2022-06-06,2563109,333,1,529,622574
2695770,2022-06-06,420900,33,180,589,415844
2695770,2022-06-06,464100,9,15,589,415844
2695770,2022-06-06,1105000,144,9,589,415844
2695770,2022-06-06,2367100,62.4,2,589,415844
2695770,2022-06-06,2963000,6.65,2,589,415844
2695778,2022-06-06,275800,54,90,584,154334
2695778,2022-06-06,699700,106.5,20,584,154334
2695778,2022-06-06,743700,255,50,584,154334
2695778,2022-06-06,1032300,196.5,2,584,154334
2695778,2022-06-06,2681800,9,2,584,154334
2695781,2022-06-06,401800,85.8,1,590,787997
2695784,2022-06-06,146600,11,3,585,443841
2695787,2022-06-06,2963100,26.6,2,498,729539
2695794,2022-06-06,375700,108.6,6,511,34719
2695801,2022-06-06,643700,327,1,503,788000
2695802,2022-06-06,1750600,335.4,6,511,426169
2695806,2022-06-06,692300,1146,3,420,145088
2695809,2022-06-06,2563108,166.5,2,546,21619
2695809,2022-06-06,2563109,166.5,3,546,21619
2695813,2022-06-06,643200,126,2,524,101575
2695813,2022-06-06,2367100,93.6,3,524,101575
2695815,2022-06-06,643200,63,9,474,164274
2695815,2022-06-06,931400,301.5,3,474,164274
2695818,2022-06-06,965900,8.74,1,378,293683
2695818,2022-06-06,1032300,36.35,3,378,293683
2695820,2022-06-06,313100,290.7,6,458,40331
2695821,2022-06-06,745300,14.4,18,590,779768
2695831,2022-06-06,2220500,472,2,503,151945
2695833,2022-06-06,1750600,167.7,2,473,726925
2695834,2022-06-06,2563108,157.37,1,537,109840
2695846,2022-06-06,2821200,53.95,2,473,645990
2695850,2022-06-06,380700,121.8,2,608,788008
2695851,2022-06-06,2313300,585,1,638,716802
2695852,2022-06-06,560200,63,60,392,788007
2695853,2022-06-06,146600,22,2,474,677929
2695857,2022-06-06,420900,11,20,563,787581
2695857,2022-06-06,643200,63,3,563,787581
2695857,2022-06-06,648800,85.95,1,563,787581
2695857,2022-06-06,965900,8.4,2,563,787581
2695857,2022-06-06,2681800,18,2,563,787581
2695864,2022-06-06,648800,90.75,2,564,757285
2695864,2022-06-06,745300,30.8,42,564,757285
2695864,2022-06-06,1127900,69,30,564,757285
2695864,2022-06-06,2226900,34.9,3,564,757285
2695866,2022-06-06,1067600,42,1,498,788009
2695866,2022-06-06,1069100,32,2,498,788009
2695866,2022-06-06,1125900,65,3,498,788009
2695879,2022-06-06,2337600,39,2,590,782183
2695888,2022-06-06,1669700,216.6,9,589,730074
2695889,2022-06-06,1399500,44.35,3,537,284005
2695895,2022-06-06,2681800,12,1,503,224453
2695906,2022-06-06,2681800,12,2,563,224272
2695911,2022-06-06,2013700,527.4,2,378,395163
2696256,2022-06-06,2710300,135,1,564,650874
2696256,2022-06-06,2828000,17.9,3,564,650874
2696258,2022-06-06,492300,42.8,2,537,212711
2696259,2022-06-06,2963100,53.2,6,632,36244
2695922,2022-06-06,1750600,134.4,1,564,373750
2695925,2022-06-06,2849700,85.5,1,585,262484
2695927,2022-06-06,1000900,130.1,2,528,623789
2695933,2022-06-06,2681800,36,3,590,628969
2695936,2022-06-06,944400,157,3,643,209897
2695937,2022-06-06,2226700,137.7,1,632,82319
2695943,2022-06-06,745300,72,10,521,622715
2695943,2022-06-06,1176400,197.4,2,521,622715
2695950,2022-06-06,293000,15,40,458,162379
2695957,2022-06-06,648800,63.6,1,584,165981
2695957,2022-06-06,1360900,56.2,4,584,165981
2695974,2022-06-06,723000,12.75,1,608,798809
2695974,2022-06-06,1212900,33,1,608,798809
2695981,2022-06-06,447400,7.2,4,563,341769
2695982,2022-06-06,1020800,11,6,585,570936
2695986,2022-06-06,1502400,21.65,2,378,794174
2695990,2022-06-06,817500,83.1,2,590,786058
2696003,2022-06-06,447400,27,40,549,643431
2696003,2022-06-06,608200,9,10,549,643431
2696005,2022-06-06,447400,9,20,631,693298
2696025,2022-06-06,511100,41.9,1,631,236822
2696025,2022-06-06,1067400,63,2,631,236822
2696025,2022-06-06,1067600,105,5,631,236822
2696025,2022-06-06,2740000,50.3,3,631,236822
2696037,2022-06-06,503900,89.1,3,631,283674
2696045,2022-06-06,608200,36,60,546,258726
2696048,2022-06-06,396400,1.6,4,624,777329
2696051,2022-06-06,1750600,44.8,2,631,412980
2696056,2022-06-06,1197300,33.72,3,321,735244
2696072,2022-06-06,293000,11.25,15,537,262290
2696072,2022-06-06,464100,13.5,30,537,262290
2696080,2022-06-06,2961200,67.74,6,140,274364
2696099,2022-06-06,420900,11,20,624,75802
2696101,2022-06-06,2821200,102,1,585,78634
2696107,2022-06-06,2740000,201.2,4,589,138132
2696113,2022-06-06,643200,63,2,503,153044
2696120,2022-06-06,1412700,60,6,392,750199
2696124,2022-06-06,1032300,65.5,1,537,622458
2696124,2022-06-06,1412600,168,8,537,622458
2696126,2022-06-06,2036100,216.9,6,545,254734
2696135,2022-06-06,745300,4.8,2,529,372347
2696256,2022-06-06,2200500,26.8,3,564,650874
2694929,2022-06-06,143902,76.5,20,390,60557
2694929,2022-06-06,560200,105,50,390,60557
2696266,2022-06-06,400,18,10,584,784183
2695638,2022-06-06,503900,8.95,1,378,6547
2695638,2022-06-06,643200,21,3,378,6547
2695638,2022-06-06,2681800,9,1,378,6547
2695648,2022-06-06,143902,22.8,12,529,727302
2695648,2022-06-06,699600,24.3,6,529,727302
2695648,2022-06-06,2963100,20,2,529,727302
2695650,2022-06-06,2317700,93.8,2,546,138357
2695663,2022-06-06,692300,1157.1,3,528,728752
2695678,2022-06-06,2911200,54,9,584,81728
2695682,2022-06-06,2313300,408,2,420,106313
2695683,2022-06-06,356000,549,10,589,715731
2695683,2022-06-06,424300,128.1,14,589,715731
2648492,2022-06-06,569100,-222,-2,390,17253
2694212,2022-06-04,2950500,1140,1,563,60008
2695537,2022-06-04,255400,20.11,3,511,223543
2695540,2022-06-04,232600,9.2,1,321,706752
2695547,2022-06-04,1127900,10,6,521,787916
2694945,2022-06-04,1176400,296.1,2,521,374226
2694949,2022-06-04,802500,110.25,1,643,683758
2694949,2022-06-04,1212900,117,1,643,683758
2694950,2022-06-04,275700,2.85,9,390,121218
2694952,2022-06-04,1560200,42,3,546,787823
2694962,2022-06-04,143902,25.5,20,638,224657
2694962,2022-06-04,645400,225,10,638,224657
2694962,2022-06-04,802500,36.75,3,638,224657
2694978,2022-06-04,2681800,18,4,640,4930
2694981,2022-06-04,420900,70,150,528,785385
2694981,2022-06-04,748500,32,60,528,785385
2694992,2022-06-04,232600,9.2,2,644,129818
2694992,2022-06-04,757500,132.6,2,644,129818
2694992,2022-06-04,828500,14.8,2,644,129818
2694992,2022-06-04,2226900,104.7,1,644,129818
2695014,2022-06-04,400,14.4,4,420,787703
2695015,2022-06-04,396400,12,20,498,321896
2695015,2022-06-04,420900,30,150,498,321896
2695015,2022-06-04,699700,126,20,498,321896
2695015,2022-06-04,748500,28,40,498,321896
2695015,2022-06-04,802500,110.25,2,498,321896
2695015,2022-06-04,2226500,124.2,2,498,321896
2695017,2022-06-04,511100,41.9,3,624,787843
2695022,2022-06-04,254800,125.4,2,631,630498
2695022,2022-06-04,511100,62.85,3,631,630498
2695022,2022-06-04,802500,81.6,1,631,630498
2695022,2022-06-04,2226400,137.7,2,631,630498
2695550,2022-06-04,255900,75.6,4,521,348711
2695022,2022-06-04,2226500,91.8,1,631,630498
2695031,2022-06-04,1176400,98.7,2,521,624469
2695041,2022-06-04,2911200,31.8,1,564,282651
2695042,2022-06-04,2719400,453,3,643,787845
2695050,2022-06-04,601400,638,1,503,148627
2695050,2022-06-04,2963000,7.45,2,503,148627
2695051,2022-06-04,400,36,30,589,611128
2695053,2022-06-04,1125900,1111.5,6,624,594692
2695053,2022-06-04,1176400,296.1,1,624,594692
2695063,2022-06-04,2719300,280,3,640,238600
2695064,2022-06-04,401800,28.6,2,458,664913
2695073,2022-06-04,1125900,945,10,589,138645
2695077,2022-06-04,881000,154.5,3,524,197695
2695091,2022-06-04,2710300,149.9,2,511,698229
2695097,2022-06-04,1176400,562.62,2,529,75030
2695099,2022-06-04,2740000,100.6,2,546,833214
2695112,2022-06-04,2367100,34.6,1,564,182534
2695116,2022-06-04,1126800,53.5,2,458,673941
2695130,2022-06-04,146600,22,6,564,291477
2695134,2022-06-04,1399500,44.35,3,498,787860
2695136,2022-06-04,420900,120,600,521,680989
2695142,2022-06-04,1197300,64,3,589,775061
2695144,2022-06-04,1560200,14.9,3,546,693312
2695147,2022-06-04,1291700,273,1,632,239270
2695153,2022-06-04,1560200,59.6,6,546,447914
2695158,2022-06-04,2915500,66,2,521,288859
2695162,2022-06-04,375700,72.4,6,644,162282
2695167,2022-06-04,424300,170,15,498,137663
2695168,2022-06-04,254800,125.4,9,528,91298
2695168,2022-06-04,491000,54.95,2,528,91298
2695182,2022-06-04,2226900,-110.4,-3,563,179230
2695190,2022-06-04,2013700,83.5,2,503,787869
2695191,2022-06-04,2541600,599.7,1,511,234471
2695192,2022-06-04,1360900,843,40,458,760495
2695196,2022-06-04,1176400,197.4,2,488,783907
2695202,2022-06-04,447400,6.75,45,545,343859
2695202,2022-06-04,608200,9,90,545,343859
2695208,2022-06-04,589800,15.45,3,473,34371
2695208,2022-06-04,965900,8.4,2,473,34371
2695213,2022-06-04,648800,127.2,6,632,296258
2695216,2022-06-04,2317800,42.3,2,524,103096
2695216,2022-06-04,2358600,191.6,6,524,103096
2695222,2022-06-04,589800,19.2,1,537,178961
2695243,2022-06-04,2828000,39.7,1,458,787874
2695246,2022-06-04,2242700,434,1,563,302341
2695263,2022-06-04,1032300,109.05,1,608,93052
2695289,2022-06-04,772400,115.9,2,624,298043
2695289,2022-06-04,2740000,150.9,2,624,298043
2695292,2022-06-04,2681800,9,3,521,339361
2695298,2022-06-04,1537400,29.4,2,631,787883
2695322,2022-06-04,146600,16.5,2,589,25661
2695343,2022-06-04,2963100,20,2,631,95893
2695353,2022-06-04,375700,54.3,2,521,787890
2695358,2022-06-04,424300,68.8,4,529,694557
2695363,2022-06-04,2317800,140.7,3,632,435001
2695373,2022-06-04,2740000,100.6,4,524,785714
2695380,2022-06-04,2961200,41.8,1,624,281118
2695393,2022-06-04,356000,146.4,8,511,774673
2695393,2022-06-04,560200,23,20,511,774673
2695398,2022-06-04,1399500,88.7,2,488,624436
2695400,2022-06-04,2227100,69.8,4,498,10582
2695405,2022-06-04,2740000,201.2,12,624,630992
2695422,2022-06-04,375700,217.2,4,638,340908
2695438,2022-06-04,2317800,46.9,3,503,135435
2695443,2022-06-04,1502400,21.65,2,473,411627
2695443,2022-06-04,2317700,140.7,3,473,411627
2695448,2022-06-04,1399500,42.2,3,420,159951
